NEWJOBNUM,DATEIN,COMP,REQ DATE,DATEOUT,CUSTOMER,STARTTIME2,PERMIT,ENDTIME2,LOCATION,FEET,STREET,DAYS,SIDES,SAT,METERS,SUN,CATEGORY,COMMENTS
249636,6/1/2013,FALSE,4/8/2013,6/2/2013,SFMTA Temporary Sign Program,5:00:00 AM,,10:00:00 PM,104 - 151,20,3rd St,2,b,TRUE,20,TRUE,SPECIAL EVENTS,event
249635,6/1/2013,FALSE,4/8/2013,6/1/2013,SFMTA Temporary Sign Program,8:00:00 AM,,4:00:00 PM,2259,2,Bay,1,,TRUE,2,FALSE,SPECIAL EVENTS,move
249637,6/7/2013,FALSE,4/8/2013,6/9/2013,SFMTA Temporary Sign Program,6:00:00 PM,,10:00:00 PM,362 - 368,3,Capp,3,,TRUE,3,TRUE,SPECIAL EVENTS,event
249640,7/18/2013,FALSE,4/8/2013,7/18/2013,SFMTA Temporary Sign Program,4:00:00 PM,,10:00:00 PM,540 - 544,3,Howard,1,,FALSE,3,FALSE,SPECIAL EVENTS,event
249634,5/24/2013,FALSE,4/8/2013,5/24/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 PM,1119 - 1135,2,Leavenworth,1,,FALSE,2,FALSE,SPECIAL EVENTS,move
249639,6/29/2013,FALSE,4/8/2013,6/29/2013,SFMTA Temporary Sign Program,6:00:00 AM,,8:00:00 PM,230 - 299,12,Monterey,1,,TRUE,12,FALSE,SPECIAL EVENTS,event
249638,6/15/2013,FALSE,4/8/2013,6/15/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 PM,314,1,Post,1,,TRUE,1,FALSE,SPECIAL EVENTS,event
249641,7/20/2013,FALSE,4/8/2013,7/20/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 PM,314,1,Post,1,,TRUE,1,FALSE,SPECIAL EVENTS,event
249642,8/17/2013,FALSE,4/8/2013,8/17/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 PM,314,1,Post,1,,TRUE,1,FALSE,SPECIAL EVENTS,event
249643,9/21/2013,FALSE,4/8/2013,9/21/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 PM,314,1,Post,1,,TRUE,1,FALSE,SPECIAL EVENTS,event
249571,4/12/2013,FALSE,4/8/2013,5/10/2013,ARB Inc.,7:30:00 AM,12EXC-4424,5:30:00 PM,4400-4601,2000,17th St,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2220578
249570,4/12/2013,FALSE,4/8/2013,5/10/2013,ARB Inc.,7:30:00 AM,12EXC-5153,5:30:00 PM,4300-4399,1200,21st St,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2220473
249569,4/12/2013,FALSE,4/8/2013,5/10/2013,ARB Inc.,7:30:00 AM,12EXC-5153,5:30:00 PM,101-224,1600,Grandview,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2220436
249573,4/12/2013,FALSE,4/8/2013,5/10/2013,ARB Inc.,7:30:00 AM,12EXC-4424,5:30:00 PM,1-98,1000,Ord,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2220645
249028,4/5/2013,FALSE,4/5/2013,5/3/2013,PG&E,7:00:00 AM,,5:00:00 PM,675-699,440,Thornton,21,B,FALSE,,FALSE,UTILITYS,TN 2192833
249130,4/5/2013,FALSE,4/5/2013,5/5/2013,PG&E,7:00:00 AM,,5:00:00 PM,100-199,400,Tingley,21,B,FALSE,,FALSE,UTILITYS,TN 2196951
249550,5/15/2013,FALSE,4/5/2013,5/15/2013,SFMTA Temporary Sign Program,7:00:00 AM,,6:00:00 PM,835,2,Market,1,,FALSE,2,FALSE,SPECIAL EVENTS,loading
249409,4/8/2013,FALSE,4/5/2013,5/3/2013,K.J. Woods Construction Inc.,8:00:00 AM,12EXC-3090,6:00:00 PM,1-199,600,Drumm,20,B,FALSE,,FALSE,CITY CONTRACT,SC 2208786
249408,4/15/2013,FALSE,4/5/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1150-1251,600,Guerrero,600,B,TRUE,,FALSE,CITY CONTRACT,TN 2208739
249406,4/15/2013,FALSE,4/5/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,50-151,600,Poplar,29,B,TRUE,,FALSE,CITY CONTRACT,TN 2208730
249490,4/9/2013,FALSE,4/5/2013,5/7/2013,N.T.K. Constructions,12:00:00 AM,13EXC-1525,11:59:00 PM,615-696,500,Precita,29,B,TRUE,,TRUE,CITY CONTRACT,SR 2210217
249407,4/15/2013,FALSE,4/5/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,150-251,600,San Jose,29,B,TRUE,,FALSE,CITY CONTRACT,TN 2208733
249405,4/15/2013,FALSE,4/5/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1250-1351,600,Valencia,29,B,TRUE,,FALSE,CITY CONTRACT,TN 2208709
249503,4/9/2013,FALSE,4/5/2013,5/7/2013,M Squared Construction,7:00:00 AM,13EXC-1697,7:00:00 PM,390-511,400,Wawona,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2210319
249281,4/7/2013,FALSE,4/4/2013,5/7/2013,PG&E,7:00:00 AM,,5:00:00 PM,931-955,250,Ocean,31,B,TRUE,,TRUE,UTILITYS,TN 2205296
249476,5/21/2013,FALSE,4/4/2013,5/21/2013,SFMTA Temporary Sign Program,9:00:00 AM,,3:00:00 PM,1851,3,15th St,1,,FALSE,3,FALSE,SPECIAL EVENTS,move
249480,6/1/2013,FALSE,4/4/2013,6/2/2013,SFMTA Temporary Sign Program,5:00:00 AM,,10:00:00 PM,104 - 134/127 - 151,20,3rd St,2,,TRUE,20,TRUE,SPECIAL EVENTS,event
249482,6/1/2013,FALSE,4/4/2013,6/2/2013,SFMTA Temporary Sign Program,5:00:00 AM,,10:00:00 PM,104-134 / 127-151,20,3rd St,2,,TRUE,20,TRUE,SPECIAL EVENTS,event
249478,5/24/2013,FALSE,4/4/2013,5/24/2013,SFMTA Temporary Sign Program,5:00:00 PM,,11:59:00 PM,301,6,Battery,1,,FALSE,6,FALSE,SPECIAL EVENTS,event
249479,6/1/2013,FALSE,4/4/2013,6/1/2013,SFMTA Temporary Sign Program,8:00:00 AM,,4:00:00 PM,2259,2,Bay,1,,TRUE,2,FALSE,SPECIAL EVENTS,move
249481,6/1/2013,FALSE,4/4/2013,6/1/2013,SFMTA Temporary Sign Program,8:00:00 AM,,4:00:00 PM,2259,2,Bay,1,,TRUE,2,FALSE,SPECIAL EVENTS,move
249483,6/7/2013,FALSE,4/4/2013,6/9/2013,SFMTA Temporary Sign Program,6:00:00 PM,,10:00:00 PM,362 - 368,3,Capp,3,,TRUE,3,TRUE,SPECIAL EVENTS,event
249486,7/18/2013,FALSE,4/4/2013,7/18/2013,SFMTA Temporary Sign Program,4:00:00 PM,,10:00:00 PM,540 - 544,3,Howard,1,,FALSE,3,FALSE,SPECIAL EVENTS,event
249477,5/24/2013,FALSE,4/4/2013,5/25/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 PM,1119 - 1135,2,Leavenworth,2,,TRUE,2,FALSE,SPECIAL EVENTS,move
249475,5/15/2013,FALSE,4/4/2013,5/15/2013,SFMTA Temporary Sign Program,7:00:00 AM,,6:00:00 PM,835,4,Market,1,,FALSE,4,FALSE,SPECIAL EVENTS,event
249485,6/29/2013,FALSE,4/4/2013,6/29/2013,SFMTA Temporary Sign Program,6:00:00 PM,,8:00:00 PM,200 - 298,12,Monterey,1,,TRUE,12,FALSE,SPECIAL EVENTS,event
249484,6/15/2013,FALSE,4/4/2013,6/15/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 PM,314,1,Post,1,,TRUE,1,FALSE,SPECIAL EVENTS,event
249487,7/20/2013,FALSE,4/4/2013,7/20/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 PM,314,1,Post,1,,TRUE,1,FALSE,SPECIAL EVENTS,event
249488,8/17/2013,FALSE,4/4/2013,8/17/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 PM,314,1,Post,1,,TRUE,1,FALSE,SPECIAL EVENTS,loading
249489,9/21/2013,FALSE,4/4/2013,9/21/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 PM,314,1,Post,1,,TRUE,1,FALSE,SPECIAL EVENTS,event
249274,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,13EXC-0085,6:00:00 PM,50-101,250,1st St,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205245
249263,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,13EXC-1660,6:00:00 PM,3800-4450,3800,23rd St,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205159
249248,4/8/2013,FALSE,4/4/2013,5/8/2013,J Flores Construction,7:00:00 AM,13EXC-1501,7:00:00 PM,00-99,600,25th Ave,23,B,FALSE,,FALSE,CITY CONTRACT,TN 2205078
249270,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,13EXC-0085,6:00:00 PM,50-101,250,2nd St,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205232
249361,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1150-1251,600,Alabama,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206676
249402,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,250-351,600,Bartlett,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206940
249276,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,13EXC-0085,6:00:00 PM,50-101,250,Beale,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205261
249249,4/8/2013,FALSE,4/4/2013,5/8/2013,J Flores Construction,7:00:00 AM,13EXC-1501,7:00:00 PM,00-99,600,Brentwood,23,B,FALSE,,FALSE,CITY CONTRACT,TN 2205086
249231,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,2607-2613,100,Broderick,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2204974
249395,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,850-951,600,Capp,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206833
249283,4/8/2013,FALSE,4/4/2013,5/8/2013,Synergy,7:00:00 AM,13EXC-1240,6:00:00 PM,30-131,300,Clement,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2205312
249335,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,13EXC-0179,5:00:00 PM,950-1051,600,Cortland,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206460
249344,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,13EXC-0179,5:00:00 PM,850-951,600,Crescent,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206487
249392,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1-200,600,Cypress,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206825
249333,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,13EXC-0179,5:00:00 PM,1250-1351,600,Eugenia,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206455
249358,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1150-1251,600,Florida,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206671
249326,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,13EXC-0179,5:00:00 PM,3100-4199,5300,Folsom,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206402
249372,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1150-1251,600,Folsom,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206699
249275,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,13EXC-0085,6:00:00 PM,50-101,250,Fremont,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205252
249234,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,2500-2951,1100,Fulton,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2204993
249235,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,3590-3644,300,Fulton,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205000
249236,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,3644-3797,300,Fulton,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205004
249239,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,2750-3119,200,Fulton,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205014
249240,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,3180-3256,200,Fulton,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205017
249244,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,4050-4320,1100,Fulton,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205029
249245,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,4050-4320,1100,Fulton,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205035
249246,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,3750-3920,500,Fulton,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205042
249247,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,4544-4720,500,Fulton,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205048
249282,4/8/2013,FALSE,4/4/2013,5/8/2013,Synergy,7:00:00 AM,13EXC-1240,6:00:00 PM,3731-3820,300,Geary,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2205301
249350,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1150-1251,600,Hampshire,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206640
249377,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,2750-2851,600,Harrison,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206725
249338,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,13EXC-0179,5:00:00 PM,450-499,600,Jarboe,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206469
249230,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,2480-2720,600,Laguna,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2204964
249397,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1-200,600,Lilac,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206850
249368,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1-50,600,Lucky,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206692
249277,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,13EXC-0085,6:00:00 PM,50-101,250,Main,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205263
249269,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,13EXC-0085,6:00:00 PM,123-625,2300,Mission,31,B,TRUE,,TRUE,CITY CONTRACT,TN 2205228
249400,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,2750-2851,600,Mission,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206899
249342,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,13EXC-0179,5:00:00 PM,450-551,600,Ogden,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206480
249403,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,50-151,600,Orange Alley,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2207019
249401,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,50-151,600,Osage Aly,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206913
249348,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1150-1251,600,Potrero,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206619
249332,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,13EXC-0179,5:00:00 PM,550-651,600,Powhattan,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206433
249331,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,13EXC-0179,5:00:00 PM,100-151,600,Ripley,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206425
249379,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,950-1051,600,Shotwell,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206763
249388,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1250-1351,600,South Van Ness,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206770
249328,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,13EXC-0179,5:00:00 PM,1-52,600,Stoneman,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206416
249340,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,13EXC-0179,5:00:00 PM,450-551,600,Tompkins,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206473
249366,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1150-1251,600,Treat,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206685
249229,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,2680-2820,450,Vallejo,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2204960
249232,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,2687-2816,600,Vallejo,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2204981
249233,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,2567-2714,600,Vallejo,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2204985
249241,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,2080-2220,450,Vallejo,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205022
249242,4/8/2013,FALSE,4/4/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,1880-2020,400,Vallejo,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2205026
249238,4/8/2013,FALSE,4/4/2013,5/8/2013,J Flores Construction,7:00:00 AM,13EXC-1501,7:00:00 PM,100-199,600,Wood,23,B,FALSE,,FALSE,CITY CONTRACT,TN 2205013
249353,4/15/2013,FALSE,4/4/2013,5/15/2013,Ruiz Construction,7:00:00 AM,12EXC-5778,5:00:00 PM,1150-1251,600,York,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2206658
249184,4/8/2013,FALSE,4/3/2013,5/8/2013,PG&E,7:00:00 AM,,5:00:00 PM,1100-1200,500,Irving,27,B,TRUE,,FALSE,UTILITYS,TN 2201301
249181,4/8/2013,FALSE,4/3/2013,5/8/2013,PG&E,7:00:00 AM,,5:00:00 PM,1401-1496,604,Judah,27,B,TRUE,,FALSE,UTILITYS,TN 2201260
249183,4/8/2013,FALSE,4/3/2013,5/8/2013,PG&E,7:00:00 AM,,5:00:00 PM,1401-1496,640,Kirkham,23,B,TRUE,,FALSE,UTILITYS,TN 2201277
249195,4/8/2013,FALSE,4/3/2013,5/8/2013,PG&E,7:00:00 AM,,5:00:00 PM,1375-1399,120,Silver,23,O,FALSE,,FALSE,UTILITYS,TN 2202586
249196,4/8/2013,FALSE,4/3/2013,5/8/2013,PG&E,7:00:00 AM,,5:00:00 PM,200-299,2000,Silver,23,B,TRUE,,FALSE,UTILITYS,TN 2202603
249467,5/3/2013,FALSE,4/3/2013,5/4/2013,SFMTA Temporary Sign Program,11:00:00 AM,,9:00:00 PM,3689 - 3801,18,18th St,2,,TRUE,18,FALSE,SPECIAL EVENTS,event
249473,5/13/2013,FALSE,4/3/2013,5/14/2013,SFMTA Temporary Sign Program,12:00:00 PM,,8:00:00 PM,427 - 439,3,35th Ave,2,,FALSE,3,FALSE,SPECIAL EVENTS,move
249471,5/6/2013,FALSE,4/3/2013,5/10/2013,SFMTA Temporary Sign Program,6:00:00 AM,,9:00:00 PM,50,4,3rd St,5,,FALSE,4,FALSE,SPECIAL EVENTS,event
249466,5/3/2013,FALSE,4/3/2013,5/4/2013,SFMTA Temporary Sign Program,11:00:00 AM,,9:00:00 PM,501 - 599,17,Dolores,2,,TRUE,17,FALSE,SPECIAL EVENTS,event
249474,5/14/2013,FALSE,4/3/2013,5/15/2013,SFMTA Temporary Sign Program,7:00:00 AM,,8:00:00 PM,750,4,Kearny,2,,FALSE,4,FALSE,SPECIAL EVENTS,event
249172,4/9/2013,FALSE,4/3/2013,5/3/2013,Darcy & Hardy,7:30:00 AM,13EXC-1612,5:00:00 PM,3890-4050,1100,19th St,19,B,FALSE,,FALSE,CITY CONTRACT,SR 2201000
249186,4/8/2013,FALSE,4/3/2013,5/6/2013,ARB Inc.,7:30:00 AM,12EXC-5153,5:30:00 PM,4200-4299,1200,22nd St,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2202110
249159,4/8/2013,FALSE,4/3/2013,5/8/2013,Harty Pipeline,7:30:00 AM,13EXC-1640,5:00:00 PM,700-799,600,23rd Ave,23,B,FALSE,,FALSE,CITY CONTRACT,TN 2200420
249190,4/8/2013,FALSE,4/3/2013,5/8/2013,Ruiz Construction,7:00:00 AM,13EXC-1326,5:00:00 PM,3150-3251,600,25th St,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2202248
249504,4/8/2013,FALSE,4/3/2013,5/6/2013,ARB Inc.,7:30:00 AM,12EXC-5153,5:30:00 PM,565-620,500,Douglass,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2202167
249522,4/8/2013,FALSE,4/3/2013,5/6/2013,ARB Inc.,7:30:00 AM,12exc-5227,5:30:00 PM,620-699,800,Douglass,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2202249
249521,4/8/2013,FALSE,4/3/2013,5/6/2013,ARB Inc.,7:30:00 AM,12EXC-5227,5:30:00 PM,220-499,2000,Grandview,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2202152
249194,4/8/2013,FALSE,4/3/2013,5/8/2013,Ruiz Construction,7:00:00 AM,13EXC-0889,5:00:00 PM,650-751,600,Leavenworth,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2202426
249191,4/8/2013,FALSE,4/3/2013,5/8/2013,Ruiz Construction,7:00:00 AM,12EXC-5471,5:00:00 PM,150-251,600,Onondaga,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2202396
249192,4/8/2013,FALSE,4/3/2013,5/8/2013,Ruiz Construction,7:00:00 AM,12EXC-5471,5:00:00 PM,350-451,600,Otsego,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2202403
249193,4/8/2013,FALSE,4/3/2013,5/8/2013,Ruiz Construction,7:00:00 AM,13EXC-0889,5:00:00 PM,750-851,600,Post,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2202417
249188,4/8/2013,FALSE,4/3/2013,5/8/2013,Ruiz Construction,7:00:00 AM,13EXC-1326,5:00:00 PM,1000-1099,1200,Shotwell,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2202229
249228,4/8/2013,FALSE,4/3/2013,5/7/2013,M Squared Construction,7:00:00 AM,12EXC-4798,6:00:00 PM,2580-2690,400,Vallejo,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2204957
249518,4/8/2013,FALSE,4/3/2013,5/6/2013,ARB Inc.,7:30:00 AM,12EXC-5227,5:30:00 PM,1-99,800,Worth,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2202190
249093,4/8/2013,FALSE,4/2/2013,5/8/2013,J Flores Construction,7:00:00 AM,13EXC-1501,7:00:00 PM,600-699,600,24th Ave,23,B,FALSE,,FALSE,CITY CONTRACT,TN 2196541
249082,4/8/2013,FALSE,4/2/2013,5/8/2013,J Flores Construction,7:00:00 AM,12EXC-1501,7:00:00 PM,300-399,600,28th Ave,23,B,FALSE,,FALSE,CITY CONTRACT,TN 2196485
249080,4/8/2013,FALSE,4/2/2013,5/8/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,1-30,200,Arleta,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2196481
249110,4/8/2013,FALSE,4/2/2013,5/8/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,1-50,250,Campbell,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2196586
249148,4/8/2013,FALSE,4/2/2013,5/8/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,1-80,150,Harkness,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2197807
249151,4/8/2013,FALSE,4/2/2013,5/8/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,1-70,300,Mansell,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2197819
249079,4/8/2013,FALSE,4/2/2013,5/8/2013,Shaw Pipe Line,7:30:00 AM,12EXC-4651,6:00:00 PM,2450-2599,700,Mason,23,B,FALSE,,FALSE,CITY CONTRACT,SR 2198216
249078,4/8/2013,FALSE,4/2/2013,5/8/2013,Shaw Pipe Line,7:30:00 AM,12EXC-4651,6:00:00 PM,350-455,500,North Point,23,B,FALSE,,FALSE,CITY CONTRACT,SR 2198189
249153,4/8/2013,FALSE,4/2/2013,5/8/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,1-50,250,Olmstead,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2197824
249150,4/8/2013,FALSE,4/2/2013,5/8/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,1-70,200,Ordway,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2197814
249081,4/8/2013,FALSE,4/2/2013,5/8/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,50-105,150,Racine,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2196483
